id,date,username,content,url
1304931448340840449,2020-09-12 23:54:36+00:00,KeriODell8,@GovWhitmer  Please change your executive orders 176 and 180 mandating children to wear masks while playing sports. What a dangerous and reckless decision you have made. As a citizen of Mi I do not consent to this for my children. Make this right. #unmaskourkids #RecallWhitmer,https://twitter.com/KeriODell8/status/1304931448340840449
1304381922257317893,2020-09-11 11:30:59+00:00,UROright,"#UnMaskOurKids
https://t.co/TkafjJxqhz",https://twitter.com/UROright/status/1304381922257317893
1304305773309169669,2020-09-11 06:28:23+00:00,Facto_news,"Covid-19 Fact: Children are not immune to Covid-19 and they should wear masks
#FactoFactCheck #Covid19 #coronavirus #UnMaskOurKids
https://t.co/y7qZIVdz2U",https://twitter.com/Facto_news/status/1304305773309169669
1303495291899969541,2020-09-09 00:47:50+00:00,Samanth19764274,Amen #unmaskourkids https://t.co/GstVfAc3BL,https://twitter.com/Samanth19764274/status/1303495291899969541
1303332928471040000,2020-09-08 14:02:39+00:00,Anon11317777,Week 3 of rmote learning and I get more and more to do from the school no way to bid on work at this rate i want my funding from the UNION #unmaskourkids,https://twitter.com/Anon11317777/status/1303332928471040000
1303105635899314178,2020-09-07 22:59:28+00:00,misskayy_bayy,#FreedomRally in Lincoln NE to protest the stupid #Scamdemic mandatory masks! We are DONE being silent! #ControlVid #NoMoreMasks #UnmaskOurKids #LetOurKidsBreathe #FreedomOverFear https://t.co/eFWTGTBstJ,https://twitter.com/misskayy_bayy/status/1303105635899314178
1302679830530527232,2020-09-06 18:47:28+00:00,KeriODell8,Science is on our side #unmaskourkids https://t.co/RHs29fORjp,https://twitter.com/KeriODell8/status/1302679830530527232
1302281338146435072,2020-09-05 16:24:00+00:00,KeriODell8,#unmaskourkids https://t.co/wWsmRWU42s,https://twitter.com/KeriODell8/status/1302281338146435072
1293062755570929665,2020-08-11 05:52:39+00:00,lucianadirocco,#unmaskourkids  #HumanTrafficking,https://twitter.com/lucianadirocco/status/1293062755570929665
1293028055196282881,2020-08-11 03:34:46+00:00,mbulmer10,@Sdimaso @no_phux Is anything being done or are you just allowing daddy Phil to do what ever he wants? #opennj #unmaskNJ #unmaskourkids,https://twitter.com/mbulmer10/status/1293028055196282881
